web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1584086570-167","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","The Boo","Don't waste your time and money!","Reviewed in the United States on September 25, 2017","This book was so bad that my mind actually vanished the memory of reading it from my mental database.  Last week I came across this book in my bookcase and got excited.  I couldn't believe I had a Harry Potter book on the shelves that I hadn't read.  We'll, I started reading it and DEJAVU... OMG, I suddenly remembered that I had read this book when it first came out and was so appalled with it that I tossed it onto my bookcase!  Well, I won't be making that mistake again - I tossed it in the trash where it belongs.  I am re-reading the original Harry Potter books (nearly finished with The Order of the Phoenix) and am happily re-purging The Cursed Child from my mind again.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&filterByStar=one_star&pageNumber=17&reviewerType=all_reviews&sortBy=recent"
"1584086970-1863","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Plasmacartwheel","Ruined Canon: So Sad Given This Is The Last Harry Potter Story.","Reviewed in the United States on July 31, 2016","Sadly, this is garbage. It reads like fan fiction. How did JK Rowling sanction this?","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_187?ie=UTF8&filterByStar=one_star&pageNumber=187&reviewerType=all_reviews&sortBy=recent"
"1584086655-511","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Amazon Customer","One Star","Reviewed in the United States on October 22, 2016","Did not like the format in which it was written.  Very disjointed.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&filterByStar=one_star&pageNumber=52&reviewerType=all_reviews&sortBy=recent"
"1584086577-192","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Amazon Customer","Avoid","Reviewed in the United States on August 4, 2017","Unbelievably bad. This book reads like bad fan finction. Even if you are a huge Harry Potter fan, I do not recommend it.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&filterByStar=one_star&pageNumber=20&reviewerType=all_reviews&sortBy=recent"
"1584086866-1419","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Jguill08","Terrible, this is not Harry Potter","Reviewed in the United States on August 6, 2016","This is not Harry Potter","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&filterByStar=one_star&pageNumber=142&reviewerType=all_reviews&sortBy=recent"
"1584086874-1444","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","JoAnna","So, SO bad.","Reviewed in the United States on August 5, 2016","I grew up on HP. My dad read me the books and I fully intend on reading the books to my children. Not this one, though. It breaks my heart. It is so bad, I would give it negative stars if I could.

Let me start by saying that I hated the epilogue at the end of book 7. JK should have never written it; the names that she gave to Harry's children are cheesy and lame, pairing up the couples like she did left so little to the imagination. She should have just let it end.

That's where this comes in; the Cursed Child shows that JK doesn't seem to care about her fans, more like the amount of money her franchise is making. There was little to no character development throughout the play - even with the characters we know and love! The plot is terribly constructed with SO many holes in it. Poorly edited, as well. Spelling and grammatical errors abound. I understand that this play is probably very quite captivating on stage with special effects and superb acting, however this DOES NOT translate well into print. I can't stress that enough. Any action is not developed well enough; I had a hard time following large parts that weren't dialogue.

~~~~~SPOILERS BELOW~~~~~

The biggest problems I had:
- Throughout the script, parts of dialogue are lifted from the books. This happens so often that it is redundant. Unoriginal.
- Dumbledore and Harry's conversation seemed so surface, emotions so forced. Dumbledore crying, really? Harry talking about Daddy issues? No. Dumbledore's appearance was unnecessary and annoying.
- Everything so conveniently falls into the hands of Albus and Scorpius. Need gillyweed? No problem! Polyjuice potion? Can be concocted in a minute, when in Chamber of Secrets it is clear that it takes a month to brew. Bathilda Bagshots house with the doors unlocked? Perfect. Draco Malfoy just *happening* to have an extra timeturner? PLEASE. Give me a break.
- Voldemorts daughter. It doesn't work! Everyone would have known if Bellatrix was pregnant, that's not something she could have just hidden. Ridiculous.

There's so much more but I don't want to go on because, just like reading this book, it's a complete waste of my time. I hate JK Rowling for endorsing this pathetic piece of fanfiction. Oh yeah - she didn't write the book, which is misleading for readers seeing that her name is so huge on the cover. Don't buy.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_145?ie=UTF8&filterByStar=one_star&pageNumber=145&reviewerType=all_reviews&sortBy=recent"
"1584086708-733","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Amber Cummings","I didn't mean to order it and I was charged ...","Reviewed in the United States on October 2, 2016","I didn't mean to order it and I was charged twice. I requested my money back will him ten minutes of getting it.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&filterByStar=one_star&pageNumber=74&reviewerType=all_reviews&sortBy=recent"
"1584086834-1280","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","tv guide","This reads like the worst example of angst-y fan fiction I've ever ...","Reviewed in the United States on August 10, 2016","This reads like the worst example of angst-y fan fiction I've ever seen. Scorpius and Albus constantly whinging about whether it's OK to hug, Hermione and Ron pulling apart so no one sees them kissing (they're MARRIED!), Harry vacillating between asking advice and ignoring it ... oh, the drama, the anxiety, the hand-wringing! It's as if they not only haven't grown or developed since we last saw them, but have regressed. It isn't due to being presented in ""play"" form; I can read a play and envision the emotions and descriptions that are left out. It's due to the terrible character ""development"" (of which there is very little) and the way in which beloved characters (Ron, Hermione, Harry, Draco, Snape, Dumbledore, etc.), who were developed lovingly and extensively over 7 previous books, suddenly act like whiny babies, or broadly comedic fools, or over-sensitive children instead of adults. Professor McGonagall, one of my favorite characters in the ""real"" books, loses her sternness, her sense of fairness, her common sense, and comes off as vacillating and foolish. Dumbledore seems to be suffering from old age dementia, with his bumbling ""advice"" and teariness. I am a huge Harry Potter fan, and fully expected to love and cherish this book. Instead I HATED it. I refuse to even add it to my Harry Potter bookshelf, but instead donated it to my local library. What a stunning disappointment.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_128?ie=UTF8&filterByStar=one_star&pageNumber=128&reviewerType=all_reviews&sortBy=recent"
"1584086563-136","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Vyonna Maldonado","Its not good...","Reviewed in the United States on December 26, 2017","Not a good read... and I'm not even a really big fan, so If you are a big fan of Potter, you will most likely like it less than I did.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&filterByStar=one_star&pageNumber=14&reviewerType=all_reviews&sortBy=recent"
"1584086664-545","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Sherlene","It's a waste of time","Reviewed in the United States on October 15, 2016","I didn't know it would be a script. Was expecting a novel.  Wish I could get a refund.  No imagination to it.  It's a waste of time.  If I could give it no start I would.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&filterByStar=one_star&pageNumber=55&reviewerType=all_reviews&sortBy=recent"
"1584086793-1091","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Baer","Great story but only a small minded person would put politics and refer to Nazi s, disappointing. I hope the book will stick to","Reviewed in the United States on August 24, 2016","Only a small minded person would put politics and refer to politics in a fantasy book. Better luck next time","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_110?ie=UTF8&filterByStar=one_star&pageNumber=110&reviewerType=all_reviews&sortBy=recent"
"1584086568-153","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Amazon Customer","ugh","Reviewed in the United States on November 5, 2017","uuuugh this book is horrible uuuugggguhhhh uuuuugggghh uuuuuggghh uuuuuhggggg uuuhhhhggggg uuuuuuuhhhhhhggggg uuuuuugggggghhhhh iiiiiiiii haaaaaaaaate thiiiiiiis booooooook horrible ugh uugghh sjjsjejj 123456789 987654321 i wanna say @#%&!!!!!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=one_star&pageNumber=16&reviewerType=all_reviews&sortBy=recent"
"1584086646-477","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","aidan coldren","Bad story, no plot","Reviewed in the United States on October 31, 2016","I am a huge fan of Harry Potter, but this book was horrible. It had no plot, and it was missing huge parts of the story, such as what happened to George, Teddy, and the kther kid that Ron and Hermione had. The characters did not act like themselves, especially Ron and McGonagall.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&filterByStar=one_star&pageNumber=48&reviewerType=all_reviews&sortBy=recent"
"1584086836-1282","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Sam Roberts","Things I've learned from this book.","Reviewed in the United States on August 10, 2016","Things I learned from the Cursed Child:

Women are nags.

Women can be earned when the hero does something heroic.

Women are always hiding something.

Harry Potter grows up to be a turd.

Cliche's are the new originality.

JK Rowling is now approving after school specials.

Is it possible to send this thing back?","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_129?ie=UTF8&filterByStar=one_star&pageNumber=129&reviewerType=all_reviews&sortBy=recent"
"1584086573-176","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Yvonne C","Amazon Sham!!!","Reviewed in the United States on September 12, 2017","I don't know if its good or bad. They are charging me for an order I cancelled after 2 minutes of ordering, and now upon reviewing my orders on my account, and I try to access this order I payed for, I can not read or view it!!!  Amazon you are messed up!!!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&filterByStar=one_star&pageNumber=18&reviewerType=all_reviews&sortBy=recent"
"1584086892-1529","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Michael","Don't purchase- Borrow from a friend","Reviewed in the United States on August 4, 2016","This should have been free. Rowling shouldn't have charged her fans when this clearly isn't her writing and as it is a play it's very difficult to read.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_153?ie=UTF8&filterByStar=one_star&pageNumber=153&reviewerType=all_reviews&sortBy=recent"
"1584086629-410","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Anna","Not JK Rowling style, not HP story","Reviewed in the United States on November 28, 2016","Reading this book was almost physically painful: not just because it was written in totally different style in complete ignorance of characters' personalities, but mostly because this new style was bad. JK Rowling must have received A LOT of money to agree to put her name down. Storyline is often ridiculous, characters are shallow. Anyway I've chosen not to accept this book to be a part of HP story.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&filterByStar=one_star&pageNumber=41&reviewerType=all_reviews&sortBy=recent"
"1584086905-1586","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Amazon Customer","Not a NOVEL, a book that is written in script form- ugh!","Reviewed in the United States on August 3, 2016","Was shocked that it was a script, not a novel.  Very, very disappointed.  It's hard to sit down to read a book that requires you to keep up with so many character being thrown at you in script form.  Just simply feel cheated out of a novel, and if I had know I wouldn't have bought a SCRIPT.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_159?ie=UTF8&filterByStar=one_star&pageNumber=159&reviewerType=all_reviews&sortBy=recent"
"1584086806-1156","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Heather D","WHERE IS THE MAGIC?!??!","Reviewed in the United States on August 17, 2016","WHERE IS THE MAGIC?!??!😭 This story is so disappointing it's lost the magic! The story is depressing, predictable and one dimensional! The characters are flat! The screen play format only makes the situation worse! How are you supposed to get lost in this book?! I feel cheated!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_116?ie=UTF8&filterByStar=one_star&pageNumber=116&reviewerType=all_reviews&sortBy=recent"
"1584086708-738","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Amazon Customer","One Star","Reviewed in the United States on October 2, 2016","Absolutely terrible. I cannot believe that Rowling agreed to let this one go to print...","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&filterByStar=one_star&pageNumber=74&reviewerType=all_reviews&sortBy=recent"
"1584086825-1231","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Amazon Customer","So disappointing!!!","Reviewed in the United States on August 13, 2016","So disappointed!  How can I unread this garbage?  JKRowlings is a wonderful writer and I have read the Harry Potter series at least 20 times but this book is no where near what she writes.  So upsetting to a huge fan like me!  Can we have our money back?  The characters are so changed that they do not even remotely feel like the original characters. Such a disappointment!  Please rewrite this book yourself JKRowlings and show us your Magic once again!!!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_124?ie=UTF8&filterByStar=one_star&pageNumber=124&reviewerType=all_reviews&sortBy=recent"
"1584086786-1065","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Kathleen Frase","Disappointment in new Harry Potter book","Reviewed in the United States on August 27, 2016","I was totally disappointed in this volume of Harry Potter.  Reading all the other books was amazing and left so much to the imagination but this, being a script to a play, took all that away.  I would have rather had a story with descriptions of what the characters were going through and seeing.  To me Harry Potter books took you into another world, made you use your imagination and brought you to many different moments that made you happy, sad, scared a little, and anticipating what would happen next.  This one did not.  Had I known it would be like this I would not have ordered i.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&filterByStar=one_star&pageNumber=107&reviewerType=all_reviews&sortBy=recent"
"1584086561-130","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Kindle Customer","One Star","Reviewed in the United States on January 11, 2018","reads like a play, didn""t like it","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=one_star&pageNumber=13&reviewerType=all_reviews&sortBy=recent"
"1584086535-21","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","H. Mann","This story was such a waste of time.","Reviewed in the United States on June 1, 2019","I love Harry Potter and I grew up reading the books. When I found out about this story, I was not sure what to think. I went and got the book the night it came out with some friends. I started to read it and I did not like it at all. It did not bother me that it was written as a script at all. I had to force myself to finish it. it was not a good story at all. JK Rowling did not write it, but she just put her name on it and I am not sure why she did that. I have not seen the play and reading this made me not want to see the play. The play could have really good actors and the scenes could be well done, but the story itself does not make sense and is not worth reading. I do not consider it part of the series.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=one_star&pageNumber=3&reviewerType=all_reviews&sortBy=recent"
"1584086903-1577","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Anthony J Mucci","SOOO BUMMED!","Reviewed in the United States on August 3, 2016","WICKED BUMMER!!! THIS IS A SCREENPLAY NOT A BOOK. SO BUMMED I SPENT MONEY ON THIS! NOT EVEN WRITTEN BY ROWLING.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_158?ie=UTF8&filterByStar=one_star&pageNumber=158&reviewerType=all_reviews&sortBy=recent"
"1584086960-1826","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","jk","From fan","Reviewed in the United States on July 31, 2016","Content.... I can live with. Basically Back to the future of wizardary world. So two stars. It satisfies my hunger enough...not very original though.

Now is it worthy yo be posted???","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_183?ie=UTF8&filterByStar=one_star&pageNumber=183&reviewerType=all_reviews&sortBy=recent"
"1584086967-1860","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Holly","Disappointed","Reviewed in the United States on July 31, 2016","I went into this hoping Rowling, Tiffany, and Thorne had pulled off what Tolkien did with the Hobbit and LOTR. They failed. This is not an original story about the adventures of the next generation of wizards/witches, but a poorly developed story built around a mashup of the highlights from the original series. I actually had to walk away from the book on several occasions because I became so annoyed with their poor depiction of original characters. There were also several parts/twists of the story that I felt were not believable because they did not coincide with the details/explanations we know from the original series, i.e. Delphi's parents, Harry's lack of knowledge about Dumbledore's feelings, etc. I love the Harry Potter series, but regret ruining it with this story. I plan on shoving the memory of it into the recesses of my mind in the hope that I can forget it ever happened.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_186?ie=UTF8&filterByStar=one_star&pageNumber=186&reviewerType=all_reviews&sortBy=recent"
"1584086597-267","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Amazon Customer","I'm a huge Harry Potter fan - read the series ...","Reviewed in the United States on March 29, 2017","I'm a huge Harry Potter fan - read the series multiple times, seen the movies so, so many times, done all the cosplay stuff.  You get the picture.  But this was absolutely awful.  Really, truly, awful.  The characters were completely out of character in so many of their ""lines"".  Maybe it works on the stage, I haven't seen the production, but this did not work.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&filterByStar=one_star&pageNumber=27&reviewerType=all_reviews&sortBy=recent"
"1584086866-1420","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Saucey","SMFH","Reviewed in the United States on August 6, 2016","EXTREMELY disappointed it is written like a script.  Had we known it was written this way, we would have never bought it. Not only could the entire book be written on a 3rd of the paper, it is just hard to read and not enjoyable. Wife is very disappointed and that is no upsetting to say the least...she LOVES Harry Potter . Not a good way to go out, and not cool. Feels like a money grab J.K. #MEGAFAIL","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&filterByStar=one_star&pageNumber=142&reviewerType=all_reviews&sortBy=recent"
"1584086951-1785","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Lindsey S","I have read fanfiction better than this","Reviewed in the United States on August 1, 2016","I have read fanfiction better than this. Without spoilers i'll just say that some of the characters are flat, and some are given an entirely different personality than before. Ron apparently has not grown up at all and is used entirely for comic relief. The plot changes some of the rules that were established in books 1-7. Some of the new characters are cringe worthy and over the top. I am very disappointed and all excitement I had for Fantastic Beasts and Where to Find them has disappeared. If this is the direction that the Harry Potter world is going then I might have to turn in my fan card.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_179?ie=UTF8&filterByStar=one_star&pageNumber=179&reviewerType=all_reviews&sortBy=recent"
"1584086871-1439","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","LDavis","Disappointed","Reviewed in the United States on August 5, 2016","I read all the Harry Potter books and this one was very disappointing. I didn't like that it was written as a play. I lost interest in the first few pages. I would have not spent the money on this book if I had known it was written in play format.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_144?ie=UTF8&filterByStar=one_star&pageNumber=144&reviewerType=all_reviews&sortBy=recent"
